Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2013-02-07,Thursday,Winter,Snowy,Apples,Fruits,11.09,5774,3531752.1902441205,23,30,30,,13
2013-02-08,Friday,Winter,Snowy,Apples,Fruits,11.09,7560,4725213.022378446,1,30,1,,51
2013-01-17,Thursday,Winter,Cold,Salmon,Seafood,92.78,6592,4114368.3936556973,8,3,1,,50
2013-01-17,Thursday,Winter,Cold,Salmon,Seafood,92.78,6475,3960128.29050311,21,3,3,,21
2012-11-27,Tuesday,Autumn,Rainy,Lettuce,Vegetables,8.08,6793,4199430.085847847,11,5,5,,25
2013-01-17,Thursday,Winter,Cold,Salmon,Seafood,92.78,6296,3821617.689369961,1,3,1,,51
2012-08-27,Monday,Summer,Sunny,Milk,Dairy,12.13,9472,5916986.7184809,10,7,7,,36
2013-04-20,Saturday,Spring,Rainy,Chicken,Meat,41.6,8418,5240594.869045236,12,5,5,,25
2012-08-30,Thursday,Summer,Hot,Milk,Dairy,12.13,8423,5315534.980075001,17,7,7,,27
2012-08-30,Thursday,Summer,Cloudy,Milk,Dairy,12.13,8062,5022039.552894384,18,7,7,,25
2013-01-17,Thursday,Winter,Cold,Salmon,Seafood,92.78,6695,4040788.9999542907,13,3,3,,27
2013-02-10,Sunday,Winter,Cloudy,Apples,Fruits,11.09,8719,5495686.853482109,19,30,30,,27
2013-02-12,Tuesday,Winter,Snowy,Apples,Fruits,11.09,5422,3370200.3666199977,15,30,30,,11
2012-08-31,Friday,Summer,Hot,Milk,Dairy,12.13,10147,6323241.154991805,20,7,7,,22
2012-12-04,Tuesday,Winter,Snowy,Pork,Meat,64.67,5905,3593033.024204616,7,7,1,,45
2013-01-20,Sunday,Winter,Cloudy,Salmon,Seafood,92.78,8449,5221010.4142755205,2,3,1,,52
2012-09-02,Sunday,Autumn,Rainy,Milk,Dairy,11.12,8106,4919117.949756479,10,7,7,,40
2012-09-05,Wednesday,Autumn,Cloudy,Milk,Dairy,11.12,7670,4793836.0298527405,7,7,1,,53
2013-01-22,Tuesday,Winter,Snowy,Salmon,Seafood,92.78,5578,3445230.554297245,24,3,3,,10
2012-11-28,Wednesday,Autumn,Windy,Lettuce,Vegetables,8.08,7206,4372657.752373369,5,5,1,,47
2012-11-04,Sunday,Autumn,Windy,Tomatoes,Vegetables,20.21,9157,5752536.714097987,17,10,10,,25
2013-01-01,Tuesday,Winter,Snowy,Potatoes,Vegetables,3.53,5518,3387345.1836478086,26,9,9,,15
2013-04-21,Sunday,Spring,Sunny,Chicken,Meat,41.6,10202,6340570.566332271,28,5,5,,24
2012-12-07,Friday,Winter,Cloudy,Eggs,Dairy,18.19,8384,5241386.793305744,26,21,21,,25
2013-04-21,Sunday,Spring,Rainy,Chicken,Meat,41.6,8158,5105831.423343613,7,5,1,,48
2012-11-04,Sunday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8178,5154294.678836095,13,10,10,,25
2012-10-22,Monday,Autumn,Windy,Cheese,Dairy,60.63,7396,4513053.548734684,4,9,1,,52
2012-11-05,Monday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,7597,4773824.626866148,26,10,10,,30
2013-01-01,Tuesday,Winter,Cold,Potatoes,Vegetables,3.53,6590,4113326.0368702137,23,9,9,,30
2013-02-12,Tuesday,Winter,Cloudy,Apples,Fruits,11.09,6507,4021109.3614030816,5,30,1,,54
2012-12-07,Friday,Winter,Cloudy,Eggs,Dairy,18.19,8058,4958155.973877743,1,21,1,,48
2012-12-01,Saturday,Winter,Cloudy,Lettuce,Vegetables,15.16,8550,5244223.336417592,22,5,5,,24
2012-12-04,Tuesday,Winter,Cloudy,Lettuce,Vegetables,15.16,6490,4058980.0648924154,22,5,5,,21
2013-02-12,Tuesday,Winter,Snowy,Apples,Fruits,11.09,5838,3653125.2610356277,20,30,30,,15
2013-02-15,Friday,Winter,Cold,Apples,Fruits,11.09,8302,5147768.385876802,5,30,1,,52
2012-12-06,Thursday,Winter,Cloudy,Pork,Meat,64.67,6732,4087851.166054799,6,7,1,,57
2013-04-22,Monday,Spring,Sunny,Chicken,Meat,41.6,8287,5139554.571746892,22,5,5,,25
2013-01-24,Thursday,Winter,Cloudy,Salmon,Seafood,92.78,6570,4009062.7158224895,17,3,3,,26
2012-12-08,Saturday,Winter,Cold,Pork,Meat,64.67,8509,5195045.006006541,17,7,7,,32
2012-12-08,Saturday,Winter,Snowy,Pork,Meat,64.67,7586,4679026.714672086,24,7,7,,28
2012-12-08,Saturday,Winter,Snowy,Eggs,Dairy,18.19,7292,4436509.976613626,5,21,1,,45
2013-01-26,Saturday,Winter,Cold,Salmon,Seafood,92.78,8258,5196474.326506751,9,3,1,,50
2012-10-25,Thursday,Autumn,Windy,Cheese,Dairy,60.63,7634,4715848.7187114265,7,9,1,,50
2013-04-25,Thursday,Spring,Sunny,Chicken,Meat,41.6,8668,5301385.016363808,21,5,5,,25
2013-01-29,Tuesday,Winter,Snowy,Salmon,Seafood,92.78,5510,3453722.5335464873,30,3,3,,11
2012-09-05,Wednesday,Autumn,Windy,Milk,Dairy,11.12,7418,4674168.276722296,4,7,1,,48
2012-11-06,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,7438,4612959.97475563,14,10,10,,22
2012-10-28,Sunday,Autumn,Windy,Cheese,Dairy,60.63,9049,5486364.463156446,14,9,9,,24
2013-02-17,Sunday,Winter,Cold,Apples,Fruits,11.09,8395,5307114.265760915,16,30,30,,26
2013-02-18,Monday,Winter,Cloudy,Apples,Fruits,11.09,6492,3928693.9911263506,0,30,1,,52
2013-01-02,Wednesday,Winter,Cloudy,Potatoes,Vegetables,3.53,6595,4089506.9937136285,7,9,1,,57
2012-09-06,Thursday,Autumn,Cloudy,Milk,Dairy,11.12,7423,4515822.17552897,20,7,7,,27
2013-04-27,Saturday,Spring,Rainy,Chicken,Meat,41.6,8447,5177491.97562634,11,5,5,,24
2012-09-07,Friday,Autumn,Windy,Milk,Dairy,11.12,9419,5881095.619639836,24,7,7,,25
2012-10-29,Monday,Autumn,Cloudy,Cheese,Dairy,60.63,7604,4732074.110376924,23,9,9,,21
2012-12-08,Saturday,Winter,Snowy,Eggs,Dairy,18.19,7424,4634120.679592855,12,21,21,,22
2013-01-02,Wednesday,Winter,Snowy,Potatoes,Vegetables,3.53,5654,3547856.98972941,9,9,1,,44
2012-10-30,Tuesday,Autumn,Windy,Cheese,Dairy,60.63,7723,4808407.950312619,18,9,9,,26
2012-10-30,Tuesday,Autumn,Cloudy,Cheese,Dairy,60.63,7436,4621272.202626073,13,9,9,,26
2012-09-10,Monday,Autumn,Cloudy,Milk,Dairy,11.12,7547,4733594.977215124,26,7,7,,22
2012-12-11,Tuesday,Winter,Snowy,Pork,Meat,64.67,5315,3283202.4903354296,18,7,7,,15
2012-09-12,Wednesday,Autumn,Rainy,Milk,Dairy,11.12,6565,4048847.712207812,12,7,7,,29
2013-02-21,Thursday,Winter,Snowy,Apples,Fruits,11.09,5431,3345784.767982675,22,30,30,,13
2013-02-24,Sunday,Winter,Cloudy,Apples,Fruits,11.09,8189,4948184.389227794,17,30,30,,24
2012-12-05,Wednesday,Winter,Cloudy,Lettuce,Vegetables,15.16,6917,4318280.6517397985,2,5,1,,49
2013-02-25,Monday,Winter,Cloudy,Apples,Fruits,11.09,6670,4169806.0850587087,11,30,30,,29
2012-10-31,Wednesday,Autumn,Windy,Cheese,Dairy,60.63,7463,4511581.394647358,12,9,9,,25
2012-10-31,Wednesday,Autumn,Rainy,Cheese,Dairy,60.63,6371,3871325.9384401157,9,9,1,,46
2012-12-07,Friday,Winter,Cold,Lettuce,Vegetables,15.16,8372,5161843.651615739,28,5,5,,20
2013-02-26,Tuesday,Winter,Cold,Apples,Fruits,11.09,6370,3915528.9766623466,6,30,1,,52
2013-02-01,Friday,Winter,Snowy,Salmon,Seafood,92.78,7462,4552613.520800097,26,3,3,,22
2012-12-07,Friday,Winter,Snowy,Lettuce,Vegetables,15.16,7196,4523487.419253243,7,5,1,,49
2012-12-10,Monday,Winter,Cloudy,Eggs,Dairy,18.19,6676,4066047.7147139953,16,21,21,,25
2013-04-28,Sunday,Spring,Cloudy,Chicken,Meat,41.6,9362,5777414.69313921,9,5,1,,52
2013-01-05,Saturday,Winter,Snowy,Potatoes,Vegetables,3.53,7473,4669956.149434198,5,9,1,,57
2012-12-13,Thursday,Winter,Cold,Pork,Meat,64.67,6474,4089147.3377978294,27,7,7,,31
2012-09-15,Saturday,Autumn,Rainy,Milk,Dairy,11.12,8095,5049344.622372261,27,7,7,,23
2012-12-10,Monday,Winter,Cloudy,Lettuce,Vegetables,15.16,6611,4083332.685340886,15,5,5,,26
2012-11-01,Thursday,Autumn,Cloudy,Cheese,Dairy,60.63,7624,4648308.256251332,7,9,1,,49
2012-09-17,Monday,Autumn,Cloudy,Milk,Dairy,11.12,7616,4748677.455785396,23,7,7,,22
2012-12-10,Monday,Winter,Cloudy,Eggs,Dairy,18.19,6664,4139041.0946956244,26,21,21,,25
2013-01-06,Sunday,Winter,Cloudy,Potatoes,Vegetables,3.53,8379,5097591.620459069,25,9,9,,27
2013-04-28,Sunday,Spring,Sunny,Chicken,Meat,41.6,10453,6470724.923752448,0,5,1,,49
2013-03-01,Friday,Spring,Rainy,Apples,Fruits,6.05,8301,5046839.195743382,24,30,30,,21
2013-04-30,Tuesday,Spring,Sunny,Chicken,Meat,41.6,8597,5404879.405384257,9,5,1,,50
2012-12-10,Monday,Winter,Cold,Lettuce,Vegetables,15.16,6537,4051149.2591878492,4,5,1,,45
2012-12-13,Thursday,Winter,Cold,Eggs,Dairy,18.19,6327,3905504.9166226755,14,21,21,,24
2013-03-02,Saturday,Spring,Cloudy,Apples,Fruits,6.05,9326,5719274.41258471,28,30,30,,26
2012-11-07,Wednesday,Autumn,Windy,Tomatoes,Vegetables,20.21,7540,4621669.919037542,27,10,10,,27
2012-12-10,Monday,Winter,Snowy,Lettuce,Vegetables,15.16,5861,3625443.961082663,5,5,1,,36
2013-01-09,Wednesday,Winter,Snowy,Potatoes,Vegetables,3.53,5926,3669120.148321194,22,9,9,,19
2013-05-01,Wednesday,Spring,Cloudy,Chicken,Meat,41.6,7482,4617138.914705161,23,5,5,,23
2013-05-02,Thursday,Spring,Rainy,Chicken,Meat,41.6,6589,4042851.259911,25,5,5,,22
2012-12-10,Monday,Winter,Cloudy,Lettuce,Vegetables,15.16,6634,4154771.939915958,17,5,5,,29
2013-02-03,Sunday,Winter,Cloudy,Salmon,Seafood,92.78,7953,4939030.266867333,22,3,3,,25
2012-09-19,Wednesday,Autumn,Rainy,Milk,Dairy,11.12,6596,4025675.3135924772,2,7,1,,50
2013-03-02,Saturday,Spring,Sunny,Apples,Fruits,6.05,10398,6371714.193964657,18,30,30,,29
2012-11-04,Sunday,Autumn,Windy,Cheese,Dairy,60.63,8928,5516291.378866523,10,9,9,,36
2013-03-05,Tuesday,Spring,Sunny,Apples,Fruits,6.05,8256,5143086.941503253,7,30,1,,50
2013-05-02,Thursday,Spring,Cloudy,Chicken,Meat,41.6,7415,4709153.992041811,5,5,1,,46
2012-09-21,Friday,Autumn,Windy,Milk,Dairy,11.12,9595,6047592.277387251,22,7,7,,24
2012-12-12,Wednesday,Winter,Snowy,Lettuce,Vegetables,15.16,5587,3361625.672874432,5,5,1,,35
2012-11-06,Tuesday,Autumn,Rainy,Cheese,Dairy,60.63,6565,4043983.5551361176,1,9,1,,48
2012-12-15,Saturday,Winter,Cold,Pork,Meat,64.67,8186,5159759.949126189,15,7,7,,30
2012-09-23,Sunday,Autumn,Windy,Milk,Dairy,11.12,9506,5780303.2649105275,16,7,7,,21
2012-11-07,Wednesday,Autumn,Rainy,Cheese,Dairy,60.63,6433,3969627.8616300486,11,9,9,,27
2012-12-15,Saturday,Winter,Cloudy,Eggs,Dairy,18.19,8836,5557805.959027089,7,21,1,,50
2013-01-11,Friday,Winter,Cloudy,Potatoes,Vegetables,3.53,8227,5097135.381826163,22,9,9,,29
2013-05-05,Sunday,Spring,Cloudy,Chicken,Meat,41.6,9382,5819901.867107511,3,5,1,,49
2013-03-05,Tuesday,Spring,Sunny,Apples,Fruits,6.05,8495,5204517.03701431,3,30,1,,54
2012-12-16,Sunday,Winter,Snowy,Pork,Meat,64.67,7646,4776929.709306117,16,7,7,,29
2012-11-07,Wednesday,Autumn,Rainy,Cheese,Dairy,60.63,6882,4234540.50760956,5,9,1,,47
2012-12-15,Saturday,Winter,Cold,Lettuce,Vegetables,15.16,8291,5194941.784168598,17,5,5,,24
2012-09-26,Wednesday,Autumn,Windy,Milk,Dairy,11.12,7525,4638095.787183441,20,7,7,,22
2012-12-19,Wednesday,Winter,Snowy,Pork,Meat,64.67,5714,3536021.2435021764,13,7,7,,17
2013-01-12,Saturday,Winter,Cloudy,Potatoes,Vegetables,3.53,8955,5437979.109694739,19,9,9,,34
2012-12-15,Saturday,Winter,Cloudy,Eggs,Dairy,18.19,8431,5167572.330776316,12,21,21,,27
2012-12-18,Tuesday,Winter,Cloudy,Lettuce,Vegetables,15.16,6682,4160009.307685606,7,5,1,,50
2013-03-07,Thursday,Spring,Cloudy,Apples,Fruits,6.05,7569,4596307.403353897,19,30,30,,25
2012-12-21,Friday,Winter,Cold,Lettuce,Vegetables,15.16,8429,5309300.108991521,6,5,1,,50
2012-11-09,Friday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8586,5342770.704729497,21,10,10,,22
2013-05-07,Tuesday,Spring,Cloudy,Chicken,Meat,41.6,7386,4536016.620032927,3,5,1,,50
2012-12-24,Monday,Winter,Cold,Lettuce,Vegetables,15.16,6577,4172316.8208733806,24,5,5,,22
2013-03-09,Saturday,Spring,Rainy,Apples,Fruits,6.05,8428,5229608.312248224,21,30,30,,24
2013-01-12,Saturday,Winter,Cloudy,Potatoes,Vegetables,3.53,8572,5417776.823378714,12,9,9,,31
2013-03-11,Monday,Spring,Sunny,Apples,Fruits,6.05,8488,5206034.193398212,15,30,30,,25
2012-09-26,Wednesday,Autumn,Rainy,Milk,Dairy,11.12,6674,4161513.977955159,8,7,1,,47
2013-03-12,Tuesday,Spring,Rainy,Apples,Fruits,6.05,6890,4252945.7708859155,12,30,30,,27
2013-01-14,Monday,Winter,Snowy,Potatoes,Vegetables,3.53,5489,3387738.072034319,10,9,9,,30
2013-01-16,Wednesday,Winter,Cold,Potatoes,Vegetables,3.53,6544,4068016.1758121992,21,9,9,,25
2013-05-10,Friday,Spring,Sunny,Chicken,Meat,41.6,10102,6197609.376854399,6,5,1,,49
2013-02-04,Monday,Winter,Snowy,Salmon,Seafood,92.78,5738,3626680.5785410902,19,3,3,,14
2013-03-12,Tuesday,Spring,Sunny,Apples,Fruits,6.05,8439,5354256.5632965425,14,30,30,,23
2013-05-11,Saturday,Spring,Sunny,Chicken,Meat,41.6,10318,6383850.997346617,7,5,1,,50
2012-11-09,Friday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,9085,5725455.937212973,20,10,10,,21
2012-12-18,Tuesday,Winter,Cold,Eggs,Dairy,18.19,6800,4240474.936780804,20,21,21,,26
2012-11-08,Thursday,Autumn,Cloudy,Cheese,Dairy,60.63,7534,4605377.3912744885,17,9,9,,26
2012-12-19,Wednesday,Winter,Cold,Pork,Meat,64.67,6497,3933796.969541875,23,7,7,,33
2012-11-09,Friday,Autumn,Rainy,Cheese,Dairy,60.63,8480,5327353.04501131,26,9,9,,27
2012-12-22,Saturday,Winter,Snowy,Pork,Meat,64.67,7921,4917035.184355035,17,7,7,,30
2012-12-22,Saturday,Winter,Cloudy,Pork,Meat,64.67,8700,5409085.369069401,18,7,7,,30
2012-11-11,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,9355,5736155.1604953,5,10,1,,54
2012-11-10,Saturday,Autumn,Cloudy,Cheese,Dairy,60.63,9357,5699811.418226419,24,9,9,,21
2013-05-14,Tuesday,Spring,Cloudy,Chicken,Meat,41.6,7297,4591480.656778319,16,5,5,,26
2013-03-13,Wednesday,Spring,Rainy,Apples,Fruits,6.05,6449,4027923.603576055,6,30,1,,52
2012-12-24,Monday,Winter,Cloudy,Pork,Meat,64.67,6589,4170778.3002572283,10,7,7,,45
2012-09-29,Saturday,Autumn,Rainy,Milk,Dairy,11.12,8444,5205674.896712733,10,7,7,,37
2012-12-19,Wednesday,Winter,Snowy,Eggs,Dairy,18.19,5536,3443595.042969381,28,21,21,,15
2012-11-10,Saturday,Autumn,Rainy,Cheese,Dairy,60.63,8394,5186868.731067172,16,9,9,,27
2013-03-13,Wednesday,Spring,Rainy,Apples,Fruits,6.05,6990,4391405.50841146,15,30,30,,26
2012-11-11,Sunday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8440,5341512.042414245,7,10,1,,52
2013-02-05,Tuesday,Winter,Snowy,Salmon,Seafood,92.78,5759,3561688.2416394176,21,3,3,,11
2012-12-27,Thursday,Winter,Cold,Pork,Meat,64.67,6495,4098880.5791547345,17,7,7,,30
2013-05-14,Tuesday,Spring,Rainy,Chicken,Meat,41.6,6532,4041243.0814244854,15,5,5,,24
2013-01-17,Thursday,Winter,Snowy,Potatoes,Vegetables,3.53,5467,3386245.9969232753,27,9,9,,19
2012-12-30,Sunday,Winter,Snowy,Pork,Meat,64.67,7415,4589449.194475328,8,7,1,,57
2012-11-13,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,7471,4639779.364365058,15,10,10,,20
2013-03-13,Wednesday,Spring,Cloudy,Apples,Fruits,6.05,7551,4586417.237744804,10,30,30,,37
2013-05-15,Wednesday,Spring,Cloudy,Chicken,Meat,41.6,7526,4618083.664755821,27,5,5,,28
2013-01-01,Tuesday,Winter,Snowy,Pork,Meat,64.54,5923,3665732.056216434,29,7,7,,16
2013-05-15,Wednesday,Spring,Rainy,Chicken,Meat,41.6,6656,4027201.8070590678,27,5,5,,29
2013-05-17,Friday,Spring,Sunny,Chicken,Meat,41.6,9838,6144339.112477725,19,5,5,,26
2013-01-17,Thursday,Winter,Cold,Potatoes,Vegetables,3.53,6485,4049205.1583752683,11,9,9,,31
2012-10-02,Tuesday,Autumn,Cloudy,Milk,Dairy,11.12,7324,4509864.121043269,22,7,7,,26
2013-01-04,Friday,Winter,Cold,Pork,Meat,64.54,8410,5163389.215126347,8,7,1,,55
2012-12-24,Monday,Winter,Cloudy,Lettuce,Vegetables,15.16,6405,3932096.111506368,21,5,5,,23
2012-10-02,Tuesday,Autumn,Rainy,Milk,Dairy,11.12,6275,3869632.494399146,15,7,7,,24
2013-01-17,Thursday,Winter,Snowy,Potatoes,Vegetables,3.53,5731,3489359.6975850933,15,9,9,,15
2012-11-10,Saturday,Autumn,Windy,Cheese,Dairy,60.63,9457,5967178.097892481,4,9,1,,49
2012-11-14,Wednesday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,7405,4476302.831839197,15,10,10,,24
2012-10-04,Thursday,Autumn,Cloudy,Milk,Dairy,11.12,7282,4447231.421792145,26,7,7,,25
2013-03-13,Wednesday,Spring,Rainy,Apples,Fruits,6.05,6549,3961251.074205516,17,30,30,,26
2012-11-15,Thursday,Autumn,Windy,Tomatoes,Vegetables,20.21,7550,4703777.996555443,4,10,1,,54
2013-01-20,Sunday,Winter,Cold,Potatoes,Vegetables,3.53,8350,5248741.612959923,13,9,9,,35
2012-12-24,Monday,Winter,Cloudy,Lettuce,Vegetables,15.16,6626,4015834.8575899485,20,5,5,,22
2012-10-05,Friday,Autumn,Cloudy,Milk,Dairy,11.12,9367,5673871.48437372,11,7,7,,24
2012-11-16,Friday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8352,5119725.251755466,1,10,1,,45
2013-01-22,Tuesday,Winter,Cold,Potatoes,Vegetables,3.53,6663,4107606.9823354147,16,9,9,,30
2013-01-05,Saturday,Winter,Snowy,Pork,Meat,64.54,7105,4330197.398556505,17,7,7,,31
2013-01-08,Tuesday,Winter,Cold,Pork,Meat,64.54,6522,4077139.609424859,7,7,1,,55
2013-01-11,Friday,Winter,Snowy,Pork,Meat,64.54,7849,4797807.460589282,21,7,7,,30
2012-10-05,Friday,Autumn,Rainy,Milk,Dairy,11.12,8383,5185375.012344429,15,7,7,,25
2013-02-06,Wednesday,Winter,Snowy,Salmon,Seafood,92.78,5821,3601166.7977120173,25,3,3,,13
2013-01-25,Friday,Winter,Cold,Potatoes,Vegetables,3.53,8558,5324289.013541966,3,9,1,,54
2013-01-14,Monday,Winter,Cloudy,Pork,Meat,64.54,6189,3832267.0963382497,4,7,1,,50
2012-11-17,Saturday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8408,5159918.66049814,16,10,10,,26
2012-10-08,Monday,Autumn,Rainy,Milk,Dairy,11.12,6721,4147945.605254249,14,7,7,,26
2012-11-17,Saturday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8557,5260286.279019531,15,10,10,,20
2013-02-09,Saturday,Winter,Cold,Salmon,Seafood,92.78,8614,5281836.055044831,12,3,3,,27
2012-11-20,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,20.21,6596,4061441.5483078607,9,10,1,,50
2012-11-12,Monday,Autumn,Windy,Cheese,Dairy,60.63,7339,4582446.703834586,24,9,9,,26
2013-02-11,Monday,Winter,Snowy,Salmon,Seafood,92.78,5534,3390606.2506612292,7,3,1,,37
2013-02-12,Tuesday,Winter,Snowy,Salmon,Seafood,92.78,5484,3454953.1185796456,18,3,3,,12
2013-01-25,Friday,Winter,Snowy,Potatoes,Vegetables,3.53,7906,4796268.101766439,13,9,9,,29
2012-12-22,Saturday,Winter,Cold,Eggs,Dairy,18.19,8318,5070957.974004663,11,21,21,,23
2012-10-09,Tuesday,Autumn,Cloudy,Milk,Dairy,11.12,7435,4642793.923226486,8,7,1,,47
2012-10-12,Friday,Autumn,Cloudy,Milk,Dairy,11.12,8851,5530931.086710059,10,7,7,,38
2013-05-17,Friday,Spring,Rainy,Chicken,Meat,41.6,8357,5024901.633230419,20,5,5,,25
2013-01-25,Friday,Winter,Cloudy,Potatoes,Vegetables,3.53,8536,5319476.953981273,23,9,9,,31
2013-01-17,Thursday,Winter,Cold,Pork,Meat,64.54,6646,4175393.326994154,9,7,1,,54
2012-10-15,Monday,Autumn,Cloudy,Milk,Dairy,11.12,7632,4684645.002921088,17,7,7,,27
2013-01-27,Sunday,Winter,Cloudy,Potatoes,Vegetables,3.53,8468,5225377.031910191,18,9,9,,31
2013-03-14,Thursday,Spring,Cloudy,Apples,Fruits,6.05,7323,4470201.775349854,25,30,30,,21
2012-12-25,Tuesday,Winter,Cold,Eggs,Dairy,18.19,6877,4286380.8669510465,25,21,21,,25
2012-12-24,Monday,Winter,Snowy,Lettuce,Vegetables,15.16,5566,3508294.045834261,17,5,5,,14
2013-01-27,Sunday,Winter,Cold,Potatoes,Vegetables,3.53,8125,5030380.565685396,23,9,9,,29
2013-03-16,Saturday,Spring,Rainy,Apples,Fruits,6.05,8180,5097050.505177154,4,30,1,,48
2012-12-25,Tuesday,Winter,Cloudy,Lettuce,Vegetables,15.16,6763,4253177.382958423,19,5,5,,23
2013-02-13,Wednesday,Winter,Cold,Salmon,Seafood,92.78,6926,4382913.25062899,22,3,3,,21
2012-12-25,Tuesday,Winter,Cold,Lettuce,Vegetables,15.16,6559,4130285.594678294,27,5,5,,23
2012-11-20,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,20.21,6657,4224329.176986428,21,10,10,,25
2012-10-17,Wednesday,Autumn,Rainy,Milk,Dairy,11.12,6507,4043419.8053681646,15,7,7,,27
2012-12-25,Tuesday,Winter,Snowy,Eggs,Dairy,18.19,5857,3648210.4254911067,30,21,21,,12
2012-10-19,Friday,Autumn,Cloudy,Milk,Dairy,11.12,9509,5877176.860386223,23,7,7,,24
2013-03-17,Sunday,Spring,Cloudy,Apples,Fruits,6.05,9780,6177019.294498128,9,30,1,,47
2013-02-14,Thursday,Winter,Cold,Salmon,Seafood,92.78,6459,3933191.6657605097,14,3,3,,24
2012-12-27,Thursday,Winter,Snowy,Lettuce,Vegetables,15.16,5700,3506289.3683681735,12,5,5,,14
2012-11-14,Wednesday,Autumn,Windy,Cheese,Dairy,60.63,7494,4598519.405063137,13,9,9,,21
2013-02-17,Sunday,Winter,Cold,Salmon,Seafood,92.78,8499,5253099.404933445,4,3,1,,52
2013-01-27,Sunday,Winter,Cold,Potatoes,Vegetables,3.53,8657,5450692.072049664,18,9,9,,29
2013-05-20,Monday,Spring,Sunny,Chicken,Meat,41.6,8115,5094836.064915147,12,5,5,,26
2013-02-19,Tuesday,Winter,Cloudy,Salmon,Seafood,92.78,6834,4301428.364100285,4,3,1,,46
2013-02-20,Wednesday,Winter,Cold,Salmon,Seafood,92.78,6496,4020078.991079002,14,3,3,,20
2013-05-22,Wednesday,Spring,Sunny,Chicken,Meat,41.6,8604,5407512.76509415,14,5,5,,25
2013-02-23,Saturday,Winter,Cold,Salmon,Seafood,92.78,8753,5357814.228018666,22,3,3,,23
2013-01-29,Tuesday,Winter,Cloudy,Potatoes,Vegetables,3.53,6523,3980757.9603589457,12,9,9,,29
2012-12-30,Sunday,Winter,Cold,Lettuce,Vegetables,15.16,8258,5083036.538926772,13,5,5,,23
2013-01-29,Tuesday,Winter,Snowy,Potatoes,Vegetables,3.53,5850,3610115.7638073666,25,9,9,,16
2013-05-22,Wednesday,Spring,Rainy,Chicken,Meat,41.6,6676,4048776.094823155,5,5,1,,52
2013-01-17,Thursday,Winter,Cloudy,Pork,Meat,64.54,6403,3978208.170732346,8,7,1,,57
2013-02-26,Tuesday,Winter,Snowy,Salmon,Seafood,92.78,5632,3401243.0208721613,11,3,3,,15
2012-11-16,Friday,Autumn,Rainy,Cheese,Dairy,60.63,8044,5038379.768371527,11,9,9,,30
2013-01-29,Tuesday,Winter,Cloudy,Potatoes,Vegetables,3.53,6377,3972431.6711115176,24,9,9,,30
2012-12-28,Friday,Winter,Snowy,Eggs,Dairy,18.19,7529,4720867.760746307,23,21,21,,22
2012-12-29,Saturday,Winter,Snowy,Eggs,Dairy,18.19,7555,4695190.926857148,5,21,1,,51
2012-10-19,Friday,Autumn,Cloudy,Milk,Dairy,11.12,9627,5967166.420945365,20,7,7,,24
2013-02-28,Thursday,Winter,Cold,Salmon,Seafood,92.78,6876,4225425.768063068,14,3,3,,25
2013-01-01,Tuesday,Winter,Cold,Lettuce,Vegetables,15.13,6555,4145071.9414120284,17,5,5,,23
2012-11-20,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,20.21,6509,4036868.7129151183,23,10,10,,29
2013-05-23,Thursday,Spring,Cloudy,Chicken,Meat,41.6,7706,4693439.509464755,7,5,1,,51
2012-11-23,Friday,Autumn,Cloudy,Tomatoes,Vegetables,20.21,8796,5376387.542082057,15,10,10,,25
2012-11-19,Monday,Autumn,Rainy,Cheese,Dairy,60.63,6759,4271445.161153042,26,9,9,,21
2013-02-28,Thursday,Winter,Cold,Salmon,Seafood,92.78,6809,4302430.7035219725,14,3,3,,23
2013-05-25,Saturday,Spring,Sunny,Chicken,Meat,41.6,10389,6295824.733187276,2,5,1,,50
2013-05-25,Saturday,Spring,Cloudy,Chicken,Meat,41.6,9452,5878800.928050241,18,5,5,,26
2012-11-23,Friday,Autumn,Rainy,Tomatoes,Vegetables,20.21,8330,5103077.431478437,23,10,10,,28
2012-11-26,Monday,Autumn,Rainy,Tomatoes,Vegetables,20.21,6381,3979284.078958168,3,10,1,,54
2013-01-30,Wednesday,Winter,Cloudy,Potatoes,Vegetables,3.53,6659,4066839.2207939886,18,9,9,,33
2013-01-01,Tuesday,Winter,Snowy,Eggs,Dairy,18.15,5510,3315979.3125815326,11,21,21,,13
