Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2005-11-13,Sunday,Autumn,Windy,Chicken,Meat,18.53,7939,4810570.514765834,5,5,1,Men's Day,90
2005-11-02,Wednesday,Autumn,Rainy,Milk,Dairy,4.94,6533,3902683.115708713,12,7,7,None,72
2005-11-13,Sunday,Autumn,Windy,Potatoes,Vegetables,1.24,8287,5002971.018041419,26,90,90,Men's Day,78
2005-11-13,Sunday,Autumn,Rainy,Salmon,Other,30.55,6272,3771800.4711098634,15,3,3,Men's Day,75
2005-10-31,Monday,Autumn,Windy,Lettuce,Vegetables,3.59,8100,4874212.740759705,5,5,1,None,83
2005-10-22,Saturday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6805,4058132.2674448835,2,10,1,Holiday Special,80
2005-10-24,Monday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8135,4885277.512011322,7,10,1,Corporate Event,82
2005-11-02,Wednesday,Autumn,Cloudy,Milk,Dairy,4.94,8017,4818057.127919098,14,7,7,None,71
2005-10-04,Tuesday,Autumn,Cloudy,Cheese,Dairy,26.95,8309,4977919.943256348,6,90,1,Teacher's Day,83
2005-09-25,Sunday,Autumn,Rainy,Pork,Other,25.16,6587,3935855.410750477,17,7,7,Holiday Special,79
2005-10-24,Monday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6172,3703273.013524366,30,10,10,Special Promotion,73
2005-10-24,Monday,Autumn,Windy,Tomatoes,Vegetables,8.98,8063,4827269.220296571,13,10,10,None,75
2005-11-13,Sunday,Autumn,Rainy,Potatoes,Vegetables,1.24,7106,4245150.6705523105,4,90,1,Men's Day,88
2005-11-04,Friday,Autumn,Windy,Milk,Dairy,4.94,8359,5020122.966933933,23,7,7,None,70
2005-09-26,Monday,Autumn,Windy,Pork,Other,25.16,7856,4686559.16062902,8,7,1,Birthdays,90
2005-11-13,Sunday,Autumn,Cloudy,Chicken,Meat,18.53,8414,5036033.676437776,22,5,5,Men's Day,79
2005-11-16,Wednesday,Autumn,Windy,Chicken,Meat,18.53,8427,5066923.341922875,22,5,5,None,78
2005-10-21,Friday,Autumn,Windy,Eggs,Dairy,5.84,8632,5156423.1343928855,14,21,21,None,73
2005-11-04,Friday,Autumn,Windy,Milk,Dairy,4.94,8323,4989175.888862271,9,7,1,Seasonal Event,84
2005-11-20,Sunday,Autumn,Rainy,Chicken,Meat,18.53,6637,3991208.199094718,23,5,5,Day of Dignity and Freedom,75
2005-10-24,Monday,Autumn,Rainy,Eggs,Dairy,5.84,6671,3984538.0579898497,25,21,21,None,75
2005-11-13,Sunday,Autumn,Rainy,Salmon,Other,30.55,6147,3672630.0572782815,21,3,3,Men's Day,75
2005-10-29,Saturday,Autumn,Cloudy,Apples,Fruits,2.7,8183,4943042.105575568,17,30,30,Seasonal Event,76
2005-10-25,Tuesday,Autumn,Rainy,Eggs,Dairy,5.84,6337,3792403.6817660895,21,21,21,None,75
2005-10-24,Monday,Autumn,Windy,Tomatoes,Vegetables,8.98,7981,4783232.053233553,13,10,10,Special Promotion,75
2005-09-29,Thursday,Autumn,Rainy,Pork,Other,25.16,6963,4184106.0511662485,8,7,1,Special Promotion,87
2005-10-30,Sunday,Autumn,Rainy,Apples,Fruits,2.7,6791,4090881.6695584483,21,30,30,Corporate Event,77
2005-10-28,Friday,Autumn,Cloudy,Eggs,Dairy,5.84,8638,5198420.028063603,5,21,1,Corporate Event,83
2005-10-25,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,7771,4650515.704394008,13,10,10,Special Promotion,74
2005-11-02,Wednesday,Autumn,Windy,Apples,Fruits,2.7,8412,5093076.920293361,22,30,30,Seasonal Event,80
2005-11-16,Wednesday,Autumn,Cloudy,Salmon,Other,30.55,8387,5031118.967581872,14,3,3,Seasonal Event,74
2005-09-29,Thursday,Autumn,Windy,Pork,Other,25.16,8206,4921557.696896394,21,7,7,Special Promotion,76
2005-11-13,Sunday,Autumn,Rainy,Potatoes,Vegetables,1.24,6268,3739583.251985991,28,90,90,Men's Day,80
2005-11-08,Tuesday,Autumn,Windy,Milk,Dairy,4.94,8113,4881743.095076664,27,7,7,Day of Ukrainian Language,75
2005-11-01,Tuesday,Autumn,Windy,Lettuce,Vegetables,3.59,8470,5090691.60204818,13,5,5,None,70
2005-11-04,Friday,Autumn,Rainy,Lettuce,Vegetables,3.59,6808,4079172.97602929,25,5,5,Special Promotion,75
2005-11-20,Sunday,Autumn,Windy,Chicken,Meat,18.53,8136,4865300.954512,1,5,1,Day of Dignity and Freedom,87
2005-10-29,Saturday,Autumn,Cloudy,Eggs,Dairy,5.84,8426,5007365.441797829,19,21,21,None,72
2005-10-04,Tuesday,Autumn,Cloudy,Cheese,Dairy,26.95,7995,4757905.683968409,23,90,90,Teacher's Day,73
2005-11-17,Thursday,Autumn,Rainy,Salmon,Other,30.55,6797,4077838.3308230503,14,3,3,None,74
2005-10-04,Tuesday,Autumn,Rainy,Cheese,Dairy,26.95,7129,4252766.69465376,29,90,90,Teacher's Day,74
2005-11-22,Tuesday,Autumn,Rainy,Chicken,Meat,18.53,6438,3915205.6431147973,25,5,5,None,75
2005-11-08,Tuesday,Autumn,Windy,Milk,Dairy,4.94,8291,4968501.359888836,29,7,7,Day of Ukrainian Language,74
2005-10-01,Saturday,Autumn,Rainy,Pork,Other,25.16,6587,3954107.0822169217,25,7,7,Corporate Event,80
2005-11-13,Sunday,Autumn,Rainy,Potatoes,Vegetables,1.24,6776,4098943.057806071,29,90,90,Men's Day,80
2005-10-01,Saturday,Autumn,Rainy,Pork,Other,25.16,6513,3907378.070383384,21,7,7,Special Promotion,77
2005-10-30,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6566,3963005.875196587,28,21,21,None,70
2005-10-04,Tuesday,Autumn,Windy,Cheese,Dairy,26.95,8327,4992686.6135240095,21,90,90,Teacher's Day,71
2005-10-04,Tuesday,Autumn,Windy,Cheese,Dairy,26.95,8178,4916915.52952941,22,90,90,Teacher's Day,70
2005-11-25,Friday,Autumn,Windy,Chicken,Meat,18.53,8367,5044146.563366439,14,5,5,Corporate Event,77
2005-11-08,Tuesday,Autumn,Rainy,Milk,Dairy,4.94,6841,4088081.4153879387,7,7,1,Day of Ukrainian Language,83
2005-11-08,Tuesday,Autumn,Windy,Milk,Dairy,4.94,8464,5081958.431076093,27,7,7,Day of Ukrainian Language,74
2005-10-28,Friday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6609,3962907.9007692114,27,10,10,None,71
2005-11-10,Thursday,Autumn,Cloudy,Milk,Dairy,4.94,8560,5106945.289360198,23,7,7,Corporate Event,70
2005-11-16,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.24,6438,3875645.845713215,29,90,90,None,80
2005-11-17,Thursday,Autumn,Cloudy,Potatoes,Vegetables,1.24,8514,5072201.500497238,8,90,1,Special Promotion,86
2005-11-02,Wednesday,Autumn,Cloudy,Eggs,Dairy,5.84,8050,4802086.910417828,15,21,21,None,71
2005-11-08,Tuesday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8268,4937622.9809528,20,5,5,Day of Ukrainian Language,75
2005-10-01,Saturday,Autumn,Cloudy,Pork,Other,25.16,8302,4999055.184546296,27,7,7,Holiday Special,76
2005-11-04,Friday,Autumn,Windy,Eggs,Dairy,5.84,8640,5198610.159185486,9,21,1,Special Promotion,81
2005-11-17,Thursday,Autumn,Cloudy,Potatoes,Vegetables,1.24,8559,5159500.439952488,4,90,1,Birthdays,88
2005-11-25,Friday,Autumn,Rainy,Chicken,Meat,18.53,6479,3871678.171109582,30,5,5,Seasonal Event,78
2005-11-08,Tuesday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8058,4819683.672013616,5,5,1,Day of Ukrainian Language,84
2005-11-10,Thursday,Autumn,Cloudy,Milk,Dairy,4.94,8080,4861044.078737219,2,7,1,None,81
2005-11-20,Sunday,Autumn,Rainy,Salmon,Other,30.55,6281,3745460.603889855,28,3,3,Day of Dignity and Freedom,73
2005-10-04,Tuesday,Autumn,Windy,Cheese,Dairy,26.95,8196,4894731.3164196145,4,90,1,Teacher's Day,85
2005-11-05,Saturday,Autumn,Cloudy,Eggs,Dairy,5.84,8489,5095874.803004162,18,21,21,Holiday Special,71
2005-10-30,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8008,4791792.332205071,5,10,1,Corporate Event,81
2005-11-08,Tuesday,Autumn,Cloudy,Eggs,Dairy,5.84,8367,5034805.78313473,18,21,21,Day of Ukrainian Language,75
2005-11-08,Tuesday,Autumn,Rainy,Lettuce,Vegetables,3.59,6444,3852423.9913133937,11,5,5,Day of Ukrainian Language,73
2005-11-10,Thursday,Autumn,Windy,Milk,Dairy,4.94,8099,4855588.119397178,4,7,1,None,80
2005-10-30,Sunday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8462,5043490.387523075,12,10,10,None,73
2005-10-07,Friday,Autumn,Rainy,Cheese,Dairy,26.95,6560,3948483.757126673,2,90,1,Special Promotion,85
2005-11-08,Tuesday,Autumn,Windy,Eggs,Dairy,5.84,8244,4942503.453671668,7,21,1,Day of Ukrainian Language,80
2005-11-25,Friday,Autumn,Cloudy,Chicken,Meat,18.53,8147,4880855.906176162,14,5,5,None,78
2005-11-20,Sunday,Autumn,Rainy,Potatoes,Vegetables,1.24,6697,4002368.843450177,30,90,90,Day of Dignity and Freedom,77
2005-10-04,Tuesday,Autumn,Cloudy,Pork,Other,25.16,8142,4868045.931662694,26,7,7,Teacher's Day,80
2005-10-04,Tuesday,Autumn,Cloudy,Pork,Other,25.16,8588,5162514.408468845,11,7,7,Teacher's Day,79
2005-11-10,Thursday,Autumn,Rainy,Eggs,Dairy,5.84,6633,4011876.396698751,17,21,21,Corporate Event,70
2005-11-10,Thursday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8209,4950448.946322374,6,5,1,Corporate Event,80
2005-11-10,Thursday,Autumn,Cloudy,Milk,Dairy,4.94,7819,4673024.587619932,23,7,7,Seasonal Event,74
2005-11-01,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6657,3999200.7908237167,29,10,10,Birthdays,73
2005-10-10,Monday,Autumn,Cloudy,Cheese,Dairy,26.95,8136,4842942.103842769,14,90,90,Special Promotion,74
2005-11-23,Wednesday,Autumn,Cloudy,Salmon,Other,30.55,8065,4825939.731404607,5,3,1,None,83
2005-11-22,Tuesday,Autumn,Windy,Potatoes,Vegetables,1.24,8173,4918595.3133000545,19,90,90,None,75
2005-11-23,Wednesday,Autumn,Windy,Salmon,Other,30.55,8257,4958883.758065414,13,3,3,Special Promotion,74
2005-11-13,Sunday,Autumn,Cloudy,Eggs,Dairy,5.84,8452,5057403.271247935,12,21,21,Men's Day,71
2005-10-07,Friday,Autumn,Cloudy,Pork,Other,25.16,8165,4902531.603865135,24,7,7,Special Promotion,75
2005-11-13,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6937,4149904.8740402577,6,21,1,Men's Day,84
2005-11-13,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6586,3956918.624634039,16,21,21,Men's Day,70
2005-11-13,Sunday,Autumn,Cloudy,Eggs,Dairy,5.84,7870,4712424.415464246,21,21,21,Men's Day,71
2005-11-03,Thursday,Autumn,Rainy,Apples,Fruits,2.7,6539,3930938.4886357407,19,30,30,Birthdays,76
2005-11-13,Sunday,Autumn,Windy,Lettuce,Vegetables,3.59,8329,5030656.596275462,4,5,1,Men's Day,84
2005-10-07,Friday,Autumn,Rainy,Pork,Other,25.16,6718,4018750.1021241457,7,7,1,None,88
2005-11-13,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6946,4153297.898661578,13,21,21,Men's Day,75
2005-10-13,Thursday,Autumn,Rainy,Cheese,Dairy,26.95,6484,3857170.533817192,25,90,90,Day of Defenders of Ukraine,73
2005-11-02,Wednesday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6866,4117873.9724965584,23,10,10,None,73
2005-11-25,Friday,Autumn,Windy,Potatoes,Vegetables,1.24,8643,5149755.6361956345,14,90,90,None,75
2005-11-27,Sunday,Autumn,Cloudy,Chicken,Meat,18.53,8249,4962216.032469057,4,5,1,Seasonal Event,89
2005-11-13,Sunday,Autumn,Windy,Lettuce,Vegetables,3.59,8304,4989931.1481826315,19,5,5,Men's Day,75
2005-11-27,Sunday,Autumn,Cloudy,Potatoes,Vegetables,1.24,8364,5017327.007119182,19,90,90,None,76
2005-11-27,Sunday,Autumn,Cloudy,Chicken,Meat,18.53,8361,5002600.860985187,30,5,5,None,78
2005-11-15,Tuesday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8471,5058740.746841644,26,5,5,Special Promotion,75
2005-11-13,Sunday,Autumn,Cloudy,Eggs,Dairy,5.84,8149,4874168.259459936,18,21,21,Men's Day,71
2005-10-13,Thursday,Autumn,Cloudy,Cheese,Dairy,26.95,8308,4990367.670759445,2,90,1,Day of Defenders of Ukraine,80
2005-11-15,Tuesday,Autumn,Cloudy,Eggs,Dairy,5.84,8089,4839982.886568239,16,21,21,Corporate Event,74
2005-11-28,Monday,Autumn,Cloudy,Potatoes,Vegetables,1.24,8199,4917694.329174096,23,90,90,Holiday Special,75
2005-11-26,Saturday,Autumn,Rainy,Salmon,Other,30.55,6751,4042348.3721448593,25,3,3,None,71
2005-11-29,Tuesday,Autumn,Cloudy,Potatoes,Vegetables,1.24,8251,4988040.782853377,13,90,90,None,79
2005-11-17,Thursday,Autumn,Cloudy,Eggs,Dairy,5.84,8553,5116320.096643885,10,21,21,Special Promotion,75
2005-11-28,Monday,Autumn,Cloudy,Chicken,Meat,18.53,8387,5002368.227631875,3,5,1,None,90
2005-11-10,Thursday,Autumn,Rainy,Milk,Dairy,4.94,6285,3752334.057696282,3,7,1,None,82
2005-11-13,Sunday,Autumn,Windy,Milk,Dairy,4.94,8043,4819355.528847705,27,7,7,Men's Day,70
2005-11-20,Sunday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8085,4818002.226395551,14,5,5,Day of Dignity and Freedom,72
2005-11-22,Tuesday,Autumn,Rainy,Lettuce,Vegetables,3.59,6876,4120821.4469895777,4,5,1,Corporate Event,80
2005-11-23,Wednesday,Autumn,Windy,Lettuce,Vegetables,3.59,8434,5038167.54544526,23,5,5,None,72
2005-11-13,Sunday,Autumn,Rainy,Milk,Dairy,4.94,7008,4232656.214867216,18,7,7,Men's Day,73
2005-12-02,Friday,Winter,Cold,Potatoes,Vegetables,1.57,7600,4534266.878579328,21,90,90,None,80
2005-12-05,Monday,Winter,Cloudy,Potatoes,Vegetables,1.57,6975,4189520.83251288,19,90,90,Saint Nicholas Day,77
2005-11-25,Friday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8533,5142642.548441646,15,5,5,Seasonal Event,73
2005-11-25,Friday,Autumn,Windy,Lettuce,Vegetables,3.59,8267,4978430.892629733,30,5,5,Corporate Event,72
2005-11-29,Tuesday,Autumn,Rainy,Chicken,Meat,18.53,6839,4090658.0472506396,20,5,5,None,75
2005-12-01,Thursday,Winter,Cloudy,Chicken,Meat,21.9,7296,4406612.420504435,11,5,5,Holiday Special,74
2005-11-08,Tuesday,Autumn,Rainy,Apples,Fruits,2.7,6604,3941279.2257392565,28,30,30,Day of Ukrainian Language,77
2005-11-16,Wednesday,Autumn,Rainy,Milk,Dairy,4.94,6503,3895738.733252126,1,7,1,Corporate Event,83
2005-10-16,Sunday,Autumn,Rainy,Cheese,Dairy,26.95,6792,4091096.871728779,16,90,90,Holiday Special,74
2005-11-27,Sunday,Autumn,Windy,Salmon,Other,30.55,8165,4924737.205120397,1,3,1,None,85
2005-11-20,Sunday,Autumn,Cloudy,Milk,Dairy,4.94,7991,4812209.453011291,8,7,1,Day of Dignity and Freedom,83
2005-10-19,Wednesday,Autumn,Cloudy,Cheese,Dairy,26.95,8047,4831353.130483583,2,90,1,None,84
2005-12-07,Wednesday,Winter,Snowy,Potatoes,Vegetables,1.57,5396,3265213.9299530243,27,90,90,None,65
2005-11-20,Sunday,Autumn,Cloudy,Milk,Dairy,4.94,8218,4949764.857312697,21,7,7,Day of Dignity and Freedom,70
2005-10-09,Sunday,Autumn,Cloudy,Pork,Other,25.16,8344,5011334.757065798,18,7,7,None,80
2005-11-20,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6477,3906995.123607378,4,21,1,Day of Dignity and Freedom,85
2005-11-13,Sunday,Autumn,Rainy,Apples,Fruits,2.7,6819,4097990.607934328,26,30,30,Men's Day,79
2005-11-23,Wednesday,Autumn,Rainy,Milk,Dairy,4.94,6552,3918868.1257482823,9,7,1,None,80
2005-12-10,Saturday,Winter,Cold,Potatoes,Vegetables,1.57,7414,4440783.376692765,6,90,1,Corporate Event,85
2005-12-13,Tuesday,Winter,Snowy,Potatoes,Vegetables,1.57,5494,3311686.7553152223,28,90,90,None,65
2005-10-13,Thursday,Autumn,Rainy,Pork,Other,25.16,6559,3926668.447958643,22,7,7,Day of Defenders of Ukraine,78
2005-11-02,Wednesday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6540,3913620.793418204,18,10,10,None,73
2005-11-02,Wednesday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6824,4075635.7931186263,21,10,10,Corporate Event,74
2005-10-21,Friday,Autumn,Windy,Cheese,Dairy,26.95,8308,4996437.00893576,24,90,90,Special Promotion,73
2005-11-02,Wednesday,Autumn,Windy,Tomatoes,Vegetables,8.98,8254,4977060.491566117,7,10,1,Holiday Special,83
2005-12-05,Monday,Winter,Snowy,Chicken,Meat,21.9,5778,3503379.8476790846,26,5,5,Saint Nicholas Day,60
2005-11-04,Friday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8295,4982491.074361355,14,10,10,Corporate Event,73
2005-11-05,Saturday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6498,3884437.551543604,23,10,10,Birthdays,71
2005-11-08,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8615,5164739.521116495,16,10,10,Day of Ukrainian Language,71
2005-11-10,Thursday,Autumn,Rainy,Tomatoes,Vegetables,8.98,7204,4331267.283092923,28,10,10,None,73
2005-11-24,Thursday,Autumn,Cloudy,Milk,Dairy,4.94,8273,4963823.8140993165,4,7,1,Special Promotion,84
2005-11-13,Sunday,Autumn,Windy,Apples,Fruits,2.7,8611,5150327.905821538,12,30,30,Men's Day,77
2005-12-05,Monday,Winter,Cold,Chicken,Meat,21.9,7108,4237406.421134509,19,5,5,Saint Nicholas Day,73
2005-11-20,Sunday,Autumn,Windy,Eggs,Dairy,5.84,8115,4896192.537168707,22,21,21,Day of Dignity and Freedom,72
2005-11-27,Sunday,Autumn,Cloudy,Salmon,Other,30.55,8459,5043494.767593483,29,3,3,Seasonal Event,72
2005-10-15,Saturday,Autumn,Rainy,Pork,Other,25.16,6715,4008162.983351074,18,7,7,None,75
2005-11-20,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6430,3844544.0746933357,27,21,21,Day of Dignity and Freedom,75
2005-11-27,Sunday,Autumn,Windy,Milk,Dairy,4.94,8445,5066627.8824287085,21,7,7,Special Promotion,71
2005-11-20,Sunday,Autumn,Rainy,Eggs,Dairy,5.84,6615,3987967.7632038407,20,21,21,Day of Dignity and Freedom,71
2005-10-24,Monday,Autumn,Rainy,Cheese,Dairy,26.95,6375,3815296.5601768214,8,90,1,Birthdays,81
2005-11-23,Wednesday,Autumn,Windy,Eggs,Dairy,5.84,8092,4867341.032916653,9,21,1,None,80
2005-11-15,Tuesday,Autumn,Windy,Apples,Fruits,2.7,8060,4841729.347342067,26,30,30,None,79
2005-11-29,Tuesday,Autumn,Cloudy,Milk,Dairy,4.94,7876,4715959.832991052,18,7,7,Seasonal Event,71
2005-10-26,Wednesday,Autumn,Rainy,Cheese,Dairy,26.95,6613,3962821.9483264247,18,90,90,None,70
2005-11-27,Sunday,Autumn,Cloudy,Salmon,Other,30.55,8444,5065139.124042319,26,3,3,None,74
2005-12-16,Friday,Winter,Cloudy,Potatoes,Vegetables,1.57,7584,4538168.897312532,14,90,90,Holiday Special,77
2005-11-26,Saturday,Autumn,Rainy,Lettuce,Vegetables,3.59,6544,3925423.485113157,10,5,5,Corporate Event,75
2005-12-05,Monday,Winter,Snowy,Chicken,Meat,21.9,5444,3280646.1873397855,5,5,1,Saint Nicholas Day,70
2005-12-17,Saturday,Winter,Cloudy,Potatoes,Vegetables,1.57,7587,4572042.246001417,7,90,1,Corporate Event,90
2005-12-05,Monday,Winter,Cloudy,Chicken,Meat,21.9,7275,4350131.375881795,12,5,5,Saint Nicholas Day,72
2005-11-17,Thursday,Autumn,Rainy,Apples,Fruits,2.7,6528,3912062.677021448,15,30,30,Seasonal Event,76
2005-12-08,Thursday,Winter,Snowy,Chicken,Meat,21.9,5684,3426427.6360774264,4,5,1,Corporate Event,70
2005-11-26,Saturday,Autumn,Rainy,Lettuce,Vegetables,3.59,6351,3789208.529387872,29,5,5,Holiday Special,73
2005-11-20,Sunday,Autumn,Rainy,Apples,Fruits,2.7,6440,3825519.3019393194,8,30,1,Day of Dignity and Freedom,86
2005-10-16,Sunday,Autumn,Windy,Pork,Other,25.16,8211,4921668.871295704,26,7,7,None,79
2005-10-18,Tuesday,Autumn,Rainy,Pork,Other,25.16,6561,3923683.264786091,14,7,7,Birthdays,77
2005-11-20,Sunday,Autumn,Windy,Apples,Fruits,2.7,8107,4850405.865642078,30,30,30,Day of Dignity and Freedom,79
2005-12-20,Tuesday,Winter,Cloudy,Potatoes,Vegetables,1.57,7539,4479455.437822233,29,90,90,None,79
2005-11-13,Sunday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6664,4007532.5819616625,12,10,10,Men's Day,73
2005-11-28,Monday,Autumn,Rainy,Salmon,Other,30.55,6122,3669181.3081641584,17,3,3,Birthdays,75
2005-11-24,Thursday,Autumn,Rainy,Eggs,Dairy,5.84,6222,3722696.03691379,25,21,21,Birthdays,73
2005-11-20,Sunday,Autumn,Windy,Apples,Fruits,2.7,8158,4868745.348835356,4,30,1,Day of Dignity and Freedom,89
2005-10-21,Friday,Autumn,Cloudy,Pork,Other,25.16,8294,4958938.350221072,12,7,7,Holiday Special,75
2005-11-26,Saturday,Autumn,Windy,Lettuce,Vegetables,3.59,8273,4980695.005653167,29,5,5,None,75
2005-11-20,Sunday,Autumn,Windy,Apples,Fruits,2.7,8147,4879919.878580535,16,30,30,Day of Dignity and Freedom,77
2005-10-29,Saturday,Autumn,Windy,Cheese,Dairy,26.95,8230,4941675.750237555,16,90,90,None,73
2005-11-26,Saturday,Autumn,Cloudy,Eggs,Dairy,5.84,8180,4910833.576253584,25,21,21,None,74
2005-11-27,Sunday,Autumn,Windy,Eggs,Dairy,5.84,7872,4734855.004374589,4,21,1,None,82
2005-11-20,Sunday,Autumn,Rainy,Apples,Fruits,2.7,6766,4047030.84705183,21,30,30,Day of Dignity and Freedom,76
2005-11-20,Sunday,Autumn,Windy,Apples,Fruits,2.7,8157,4907358.486434181,25,30,30,Day of Dignity and Freedom,76
2005-10-30,Sunday,Autumn,Windy,Cheese,Dairy,26.95,8392,5050067.639371238,8,90,1,Special Promotion,81
2005-12-20,Tuesday,Winter,Cloudy,Potatoes,Vegetables,1.57,7196,4306463.478310655,10,90,90,Corporate Event,77
2005-12-24,Saturday,Winter,Snowy,Potatoes,Vegetables,1.57,5637,3389697.1911745635,12,90,90,The Nativity of Christ,65
2005-12-10,Saturday,Winter,Snowy,Chicken,Meat,21.9,5602,3366418.1347490917,2,5,1,None,70
2005-11-30,Wednesday,Autumn,Windy,Salmon,Other,30.55,8350,5023707.126735485,5,3,1,Seasonal Event,85
2005-12-24,Saturday,Winter,Snowy,Potatoes,Vegetables,1.57,5592,3374766.7768390975,9,90,1,The Nativity of Christ,75
2005-11-29,Tuesday,Autumn,Windy,Milk,Dairy,4.94,8142,4890808.5843120245,30,7,7,Holiday Special,70
2005-11-29,Tuesday,Autumn,Windy,Lettuce,Vegetables,3.59,8438,5057912.237631973,23,5,5,Holiday Special,70
2005-10-30,Sunday,Autumn,Rainy,Cheese,Dairy,26.95,6134,3669916.0725727924,21,90,90,None,72
2005-11-02,Wednesday,Autumn,Cloudy,Cheese,Dairy,26.95,8381,5023555.164090612,26,90,90,None,75
2005-11-22,Tuesday,Autumn,Rainy,Apples,Fruits,2.7,6569,3927246.715447847,27,30,30,None,76
2005-12-10,Saturday,Winter,Snowy,Chicken,Meat,21.9,5733,3467949.200288329,15,5,5,Holiday Special,60
2005-11-04,Friday,Autumn,Rainy,Cheese,Dairy,26.95,6441,3877532.9347284343,13,90,90,Corporate Event,71
2005-11-22,Tuesday,Autumn,Rainy,Apples,Fruits,2.7,6535,3961764.6369787855,9,30,1,None,85
2005-12-26,Monday,Winter,Snowy,Potatoes,Vegetables,1.57,5456,3298158.413151399,13,90,90,Seasonal Event,65
2005-12-05,Monday,Winter,Cloudy,Salmon,Other,41.33,7459,4475125.097000744,25,3,3,Saint Nicholas Day,75
2005-12-01,Thursday,Winter,Cold,Milk,Dairy,5.84,7414,4447722.022297845,21,7,7,Seasonal Event,75
2005-11-30,Wednesday,Autumn,Cloudy,Lettuce,Vegetables,3.59,8447,5084236.010400652,8,5,1,Corporate Event,81
2005-11-30,Wednesday,Autumn,Rainy,Lettuce,Vegetables,3.59,6726,3994148.0609352365,12,5,5,Seasonal Event,73
2005-11-04,Friday,Autumn,Cloudy,Cheese,Dairy,26.95,8263,4952412.935845675,6,90,1,None,81
2005-12-05,Monday,Winter,Cold,Salmon,Other,41.33,7274,4372377.536910918,19,3,3,Saint Nicholas Day,71
2005-10-24,Monday,Autumn,Cloudy,Pork,Other,25.16,8301,5001386.615534858,11,7,7,None,80
2005-11-15,Tuesday,Autumn,Rainy,Tomatoes,Vegetables,8.98,6650,3995263.1255090698,4,10,1,Holiday Special,85
2005-12-29,Thursday,Winter,Cold,Potatoes,Vegetables,1.57,7549,4537093.952907027,2,90,1,Birthdays,89
2005-11-08,Tuesday,Autumn,Cloudy,Cheese,Dairy,26.95,8007,4813767.787244337,3,90,1,Day of Ukrainian Language,82
2005-10-26,Wednesday,Autumn,Rainy,Pork,Other,25.16,6349,3803204.0364838294,7,7,1,None,89
2005-12-01,Thursday,Winter,Cloudy,Milk,Dairy,5.84,7166,4303206.325478445,3,7,1,Seasonal Event,85
2005-11-30,Wednesday,Autumn,Windy,Lettuce,Vegetables,3.59,8282,4969594.739852005,2,5,1,Special Promotion,85
2005-12-31,Saturday,Winter,Cold,Potatoes,Vegetables,1.57,7506,4493944.869402636,30,90,90,None,76
2005-11-22,Tuesday,Autumn,Cloudy,Apples,Fruits,2.7,7983,4780573.555737168,1,30,1,None,88
2005-11-27,Sunday,Autumn,Windy,Eggs,Dairy,5.84,8190,4907700.279832333,16,21,21,Birthdays,74
2005-11-30,Wednesday,Autumn,Windy,Lettuce,Vegetables,3.59,7878,4731359.638179192,3,5,1,Birthdays,84
2005-11-23,Wednesday,Autumn,Cloudy,Apples,Fruits,2.7,8125,4916563.867257949,2,30,1,None,88
2005-10-26,Wednesday,Autumn,Rainy,Pork,Other,25.16,6460,3870625.13755166,1,7,1,Seasonal Event,87
2005-11-15,Tuesday,Autumn,Cloudy,Tomatoes,Vegetables,8.98,8603,5135264.151269947,19,10,10,Holiday Special,75
2005-12-13,Tuesday,Winter,Cloudy,Chicken,Meat,21.9,7079,4218332.037141989,26,5,5,Holiday Special,70
2005-11-08,Tuesday,Autumn,Cloudy,Cheese,Dairy,26.95,8422,5042143.2915393235,16,90,90,Day of Ukrainian Language,71
2005-12-16,Friday,Winter,Snowy,Chicken,Meat,21.9,5475,3230156.4571666797,10,5,5,None,60
